movieId,director
201969,Danny Buday
201971,Melanie Orr
201973,Norman Maurer
201975,Travis Pastrana
201975,James Harkness Smith
201977,Travis Pastrana
201993,Levan Akin
201997,Hark Tsui
202003,Devon Downs
202003,Kenny Gage
202005,Prince Bagdasarian
202007,Jennifer Clary
202009,Frederic Lumiere
202015,Pierre Godeau
202017,Guillaume Canet
202019,Francis Schaeffer
202021,John H. Auer
202023,Stephen Carpenter
202023,Jeffrey Obrow
202025,Ulli Lommel
202029,Jack Arnold
202035,Brett Eichenberger
202037,Adam Bolt
202041,Josh Crockett
202043,Marek Kanievska
202049,Joshua Wallace
202051,Tommy Stovall
202053,Sophie Deraspe
202055,Stephen David Brooks
202057,Nanfu Wang
202057,Jialing Zhang
202061,Takashi Hirose
202065,George Hickenlooper
202067,Andreas Coerper
202067,Martin Sonneborn
202069,Rory Feek
202071,Max Martini
202075,Eric Murphy
202077,Ngai Choi Lam
202081,David van Eyssen
202083,Berengar Pfahl
202087,Lijo Jose Pellissery
202089,Arnaud Desplechin
202091,Michael A. Nickles
202093,Pavel Lungin
202095,Manu Ashokan
202097,Prithviraj Sukumaran
202101,Michael Dowse
202103,Grant Sputore
202107,Jamie Dixon
202109,Bruce Kessler
202111,B.A. Lewandowski
202111,Tony Wash
202113,Sergio Gobbi
202115,Charles F. Haas
202119,Giulio De Santi
202123,Jesús Franco
202127,John Leone
202131,Phil Hawkins
202133,Bert I. Gordon
202135,S. William Hinzman
202141,Jean-Stéphane Bron
202145,Clare Niederpruem
202147,Jeff Lipsky
202151,Héctor Cabello Reyes
202153,Patricia Font
202155,Riley Stearns
202157,Benjamín Naishtat
202159,Alexandre Aja
202161,Spede Pasanen
202163,Ken Burns
202163,Amy Stechler
202165,Nobuhiko Ôbayashi
202167,Nobuhiko Ôbayashi
202169,Nobuhiko Ôbayashi
202173,Andy Milligan
202175,Travis Bain
202177,Jay Kamen
202179,Gary Graver
202181,William Herbert
202183,Bobby Roth
202185,Scott McGinnis
202187,Ry Russo-Young
202189,Joe Eddy
202193,Juan Manuel Cotelo
202195,Stefon Bristol
202197,Paul Bogart
202203,Jean-Pierre Améris
202205,Marc Esposito
202207,Taras Popov
202207,Vladimir Tyulkin
202209,Youssef Chahine
202211,Robert Beaucage
202213,Max Kalmanowicz
202215,Paul Hunt
202221,Ivana Massetti
202223,Scott J. Drucker
202223,Yu Gu
202225,Stephen Portland
202227,Hernán Zin
202229,Madeleine Olnek
202231,Mark Jonathan Harris
202233,Rush Sturges
202235,Diederik Ebbinge
202237,Pedro Almodóvar
202247,Mysskin
202249,Kôji Shintoku
202251,Isao Yukisada
202253,Jennifer Reeder
202255,Suzi Yoonessi
202265,Thomas J. Wright
202269,Devin Cameron
202271,Stefano Mordini
202273,Nathan VonMinden
202275,Hao Ning
202277,Paolo Bianchini
202281,Fabrice Lambot
202283,Kevan Peterson
202285,Kevan Peterson
202287,Han Han
202289,Alex Orrelle
202289,Eduardo Schuldt
202291,Álvaro Sáenz de Heredia
202295,Leander Haußmann
202297,Georges Franju
202299,Georges Franju
202301,Georges Franju
202303,Raúl Ruiz
202305,Ulrich Thomsen
202315,Jim Wynorski
202317,Denis Côté
202319,Kazuhito Nakae
202321,Farida Pacha
202323,Daniel Baar
202323,Matthias Hambsch
202325,Corneliu Porumboiu
202331,Keoni Waxman
202333,Michael J. Gallagher
202335,Rémi Bezançon
202337,Jordan Blady
202341,Baoping Cao
202343,Fred Gallo
202345,Franklin Adreon
202353,Charles Band
202353,Jeff Burr
202355,Charles Band
202357,Martin Escoffier
202357,Victor Habchy
202359,Beyoncé
202359,Ed Burke
202361,Fred Grivois
202367,Katt Shea
202369,Sergio Bergonzelli
202371,Christian-Jaque
202373,Luis Buñuel
202375,Boris Tokarev
202377,Vladimir Tumaev
202379,Grigoriy Aronov
202381,Isaakas Fridbergas
202389,Shinsuke Satô
202391,Savage Steve Holland
202393,Nahnatchka Khan
202395,David Lee Fisher
202397,Guillaume Nicloux
202401,Anna Biller
202403,Conor Allyn
202405,Mohsen Makhmalbaf
202407,Mariano Cohn
202407,Gastón Duprat
202409,Yoon-ki Lee
202411,Oh Seung-uk
202413,Lee Han
202415,Gonzalo Bendala
202419,Robert Enrico
202421,McG
202425,Sudabeh Mortezai
202427,Roxann Dawson
202429,Quentin Tarantino
202431,May el-Toukhy
202433,Terrence Malick
202435,Kantemir Balagov
202437,Michael Angelo Covino
202439,Bong Joon Ho
202441,Riccardo Donna
202443,Karim Aïnouz
202445,Oliver Laxe
202447,Christophe Honoré
202449,Monia Chokri
202451,Jeff Monahan
202453,Richard Casey
202455,Josh Ridgway
202467,Sébastien Marnier
202479,John Murlowski
202481,Mona J. Hoel
202483,Maya Berthoud
202483,Dave Nold
202489,Louie Schwartzberg
202491,Pál Sándor
202493,Bun Yuen
202495,Jesse V. Johnson
202497,Ladj Ly
202499,Mati Diop
202501,Sam Irvin
202509,Brent Christy
202511,Ritesh Batra
202515,Neena Nejad
202515,Xoel Pamos
202519,Lars Klevberg
202525,Rod McCall
202529,Don Most
202531,Dennis Scholl
202531,Kareem Tabsch
202535,Raj Kumar Gupta
202537,Danièle Huillet
202537,Jean-Marie Straub
202539,Leo Lewis Liao
202539,Lynne Southerland
202545,Francesc Betriu
202547,Kate Melville
202549,Adam Christian Clark
202559,David Morris
202559,Jacqui Morris
202561,Le-Van Kiet
202563,Andrew V. McLaglen
202565,Greg Dorchak
202567,Doris Wishman
202569,Michael David Lynch
202575,Nisha Ganatra
202579,Anja Kofmel
202581,Alejandro Sugich
202583,Eric Scott Johnson
202583,Eric Machiela
202585,Nabil Ben Yadir
202589,Meryem Benm'Barek
202591,Mohamed Ben Attia
202593,Naziha Arebi
202595,Zhang Lu
202599,Alex Gibney
202601,Jirí Vercák
202603,Jan Hrebejk
202605,Joshua Brown
202605,John Mikulak
202607,Ondrej Trojan
202609,Tomás Rehorek
202611,Zdenek Troska
202613,Milos Smídmajer
202615,Zdenek Troska
202617,Tomás Vorel
202623,Vít Olmer
202633,Tomas Masin
202643,David Ondricek
202645,Václav Marhoul
202651,Karel Janák
202651,Rudolf Merkner
202653,Tomás Vorel
202655,Martin Fric
202657,Adam 'Tex' Davis
202657,Jerry Kolber
202659,Oldrich Lipský
202661,Philippe de Broca
202665,Václav Vorlícek
202667,Borivoj Zeman
202669,Marek Najbrt
202671,Václav Vorlícek
202673,Oldrich Lipský
202675,Alexandre Arcady
202677,Jirí Vejdelek
202697,Lucas Bernard
202699,Antonio Tublen
202701,Evgeniy Matveev
202703,Umesh Mehra
202705,Gracia Querejeta
202707,Philippe Setbon
202713,John G. Adolfi
202715,Philippe Martinez
202715,Ross W. Clarkson
202717,John Asher
202719,Vivek Elangovan
202721,Sara Forestier
202723,William Beaudine
202723,Norman Foster
202725,Sally Potter
202727,Kira Muratova
202731,Kira Muratova
202733,Dan Sallitt
202735,Sebastián D'Arbó
202735,Stefano D'Arbo
202737,Arthur Duarte
202739,Aleksandr Muratov
202739,Kira Muratova
202743,Kôsai Sekine
202745,Tim Lewis
202745,Tim Ream
202747,Darren Lynn Bousman
202749,Céline Sciamma
202751,Santiago Ríos
202751,Teodoro Ríos
202753,Pascal Thomas
202755,Matt Mulhern
202757,David C. Johnson
202763,Maren Sextro
202763,Holger Wick
202765,Kirsten Sheridan
202767,Robert Biehn
202767,The Cousin Bros
202773,James Salter
202775,Andreas Goldstein
202779,Erik Schmitt
202781,Carolina Hellsgård
202783,Ulrich Köhler
202787,Özgür Yildirim
202793,Walter Heynowski
202793,Gerhard Scheumann
202795,Marisa Sistach
202797,Kyeong-Taek Lim
202799,Francesco Cinquemani
202799,George Gallo
202801,Wes Miller
202805,Dagmar Schultz
202807,John Maggio
202809,Richard Fleischer
202825,James Kenelm Clarke
202827,Agus Hermansyah Mawardy
202827,Ubay Fox
202828,Ron Carlson
202830,Paul Bartel
202832,Jed Johnson
202834,Edwin Brown
202836,Tom DeSimone
202838,Vernon Sewell
202840,Charles E. Sellier Jr.
202842,Andrew Meyer
202844,Rick King
202846,Mike B. Anderson
202850,Paul Morrissey
202854,Dan Bessie
202858,Frank Mouris
202860,Darrell Roodt
202862,Rolf Hädrich
202866,Christian Blackwood
202868,Darrell Roodt
202870,Costa Mantis
202874,Nardo Castillo
202876,Donald G. Jackson
202878,Michael Preece
202880,Isabel Coixet
202882,Anthony Harvey
202884,Alfred Vohrer
202884,Samuel M. Sherman
202886,Michael Firth
202888,Chuck Vincent
202890,Charles Davis
202892,Ralph L. Thomas
202894,Carlo Di Palma
202896,James Hong
202896,William Rice
202898,Dominic Orlando
202900,Ernst Ritter von Theumer
202902,Miguel Zacarías
202904,Pen Densham
202904,John Watson
202906,David Nelson
202908,Malcolm Marmorstein
202910,José Luis Merino
202912,Harry Essex
202914,Paul Lynch
202916,Eddie Romero
202918,Jean-Claude Lord
202920,Carl Colpaert
202922,Frank Q. Dobbs
202924,Ron Clark
202926,Ken Handler
202928,Joseph Manduke
202930,María Luisa Bemberg
202932,Vasiliy Rovenskiy
202932,Natalya Nilova
202934,Luc Besson
202938,Robert L. Rosen
202940,Stephen Tobolowsky
202942,Jean-Claude Lord
202944,Jeanne Moreau
202946,Gary Winick
202950,Christopher Hart
202952,Timothy Bond
202954,Gerry O'Hara
202956,James Lemmo
202958,Christian Gion
202960,Frank Shields
202962,Robert Skotak
202964,Ricardo Franco
202966,Samson Aslanian
202966,John Hopkins
202968,Denis Amar
202970,Susan Shadburne
202972,David Mitchell
202974,Peter Markle
202980,José Celestino Campusano
202982,Nejc Gazvoda
202984,Olga Stolpovskaja
202984,Dmitriy Troitskiy
202986,Tor Iben
202988,Adolfo Alix Jr.
202990,Wade Radford
202990,Wesley Strong
202994,Martín Rodríguez Redondo
202996,Monique Gardenberg
202998,Kevin James Thornton
203000,Pascal-Alex Vincent
203002,Tammi Sutton
203008,Alan Jonsson
203010,Richard Lowenstein
203014,Raphaël Aupy
203014,Fred Fougea
203020,Denis Do
203022,Cristina Jacob
203024,Kinga Debska
203026,Morocco Vaughn
203028,Stephen Gaffney
203030,Andibachtiar Yusuf
203032,Marina Martins
203034,Ben Masters
203038,Marcel Barion
203040,Juan Antin
203044,Doug Finelli
203048,Asif Kapadia
203050,Ross Venokur
203052,Wen Jiang
203058,Michael Spence
203060,Arwen Curry
203064,Alex Joffé
203066,Paul Harrill
203068,Dylan Anthony Moran
203070,James Bird
203072,Trish Adlesic
203072,Geeta Gandbhir
203074,Nicole Garcia
203076,Kyung-min Ko
203078,Kwon Lee
203080,Han Jun-hee
203082,Vincent Sherman
203084,Masaru Konuma
203086,Tanel Toom
203090,Mahmut Fazil Coskun
203110,Elle Callahan
203112,Conor Allyn
203116,Craig DiFolco
203116,Pete DiFolco
203124,Aleksandr Andriyevsky
203126,Marius Vaysberg
203130,Rasmus Kloster Bro
203132,Noble Jones
203134,Lou Jeunet
203136,Kenneth A. Carlson
203138,Mark Becker
203138,Jennifer Grausman
203142,Oleg Ryaskov
203144,Jon Knautz
203146,Rob Smat
203148,Toby MacDonald
203152,Ping Lumpraploeng
203154,Martin Scorsese
203156,Jan Sardi
203158,Francis Stokes
203160,Joe Talbot
203162,Cutter Hodierne
203164,Dave Tynan
203170,Jeff Cvitkovic
203170,Rory Karpf
203174,Gregory Kirchhoff
203176,Bruno Garotti
203176,Anita Barbosa
203180,Philippe de Chauveron
203182,Stewart Main
203182,Peter Wells
203184,Nicholas Humphries
203186,Wayne Harry Johnson Jr.
203190,Pierre-Emmanuel Le Goff
203192,Eric Bellion
203196,Esfir Shub
203198,Danièle Huillet
203198,Jean-Marie Straub
203202,Jeff Lew
203204,Gakuryû Ishii
203206,Hari Sama
203208,André Øvredal
203212,Nick Corirossi
203214,Janusz Nasfeter
203216,Alain Corneau
203220,Miranda Bailey
203222,Jon Favreau
203224,James Bobin
203228,David Hackl
203230,J.M. Berrios
203232,Ali Abbas Zafar
203234,Reinhard Hauff
203238,David Zellerford
203242,Don Argott
203242,Sheena M. Joyce
203244,Tim Story
203248,Ryosuke Hashiguchi
203250,Judith Davis
203252,Kiyoshi Kurosawa
203254,Jeremy Saville
203256,Sachin Yardi
203258,Richard Caesar
203266,Quinn Costello
203266,Chris Metzler
203268,Prabhuraj
203270,Milind Rau
203274,William A. Wellman
203278,Jeff Chan
203278,Andrew Rhymer
203280,Ryan White
203282,Storm Ashwood
203284,Ackyl Anwari
203286,Yasuharu Hasebe
203288,Shûsuke Kaneko
203290,Pasquale Festa Campanile
203292,Joseph W. Sarno
203294,Luciano Saber
203298,Thorbjørn Christoffersen
203298,Anders Matthesen
203300,Marlen Khutsiev
203302,Reginald Hudlin
203304,Xan Aranda
203306,Tom DeNucci
203308,Javier Fesser
203310,Martin Grof
203314,Kohl Glass
203316,Jake Van Wagoner
203318,Vít Olmer
203320,Rocky Soraya
203322,Tyler Nilson
203322,Michael Schwartz
203324,Patrice Leconte
203326,Robert Duvall
203328,Max Heller
203334,Rick Rowley
203336,Laurie Simmons
203340,Nicolas Rossier
203342,Jean-Louis Comolli
203342,Ginette Lavigne
203348,Michael Mak
203358,Guido Chiesa
203360,Aitor Arregi
203360,Jose Mari Goenaga
203364,Francisco Gómez Hidalgo
203368,Gonzalo Tobal
203369,Ingmar Bergman
203373,Erik Nelson
203375,James Mangold
203377,Hasan Seyidbayli
203385,Hervé Mimran
203385,Julie Gali
203393,John Herzfeld
203395,Ron Howard
203405,Brian Gianci
203407,Nikolaus Leytner
203409,Jeremy Kasten
203411,Daniel Geller
203411,Dayna Goldfine
203413,Joshua Riehl
203415,Marilyn Ness
203417,Sam Hardy
203419,Jason Barker
203421,Abiel Bruhn
203421,John Rocco
203423,Mipo Oh
203425,Konstantin Faigle
203427,Shane Marr
203429,Gordon Douglas
203431,Marina Meliande
203435,Louis Melville
203437,Gary Love
203439,Erin Beckloff
203439,Andrew P. Quinn
203441,Vijay Anand
203443,Deepa Bhatia
203447,Tomris Giritlioglu
203451,John Sturges
203455,Takashi Kubota
203457,Gô Ohara
203459,Hideo Nakata
203461,Shingo Suzuki
203463,Yun-hyeon Jang
203465,Jong-tae Choi
203467,Man-dae Bong
203469,Ki-Seon Hong
203471,Yun-hyeon Jang
203473,Joo-Ho Kim
203475,Se-Hwan Cheon
203477,Ha Jung-woo
203479,Kim Dae-seung
203481,Sidney Gilliat
203483,Jeanne Herry
203485,Rachid Djaidani
203487,Justine Triet
203489,David Lambert
203491,Gilles Legrand
203495,Justine Triet
203497,Benoît Mariage
203503,Quentin Dupieux
203505,Marie Losier
203507,Sergi Portabella
203509,Jason Trost
203511,Nacho Ruipérez
203513,Gary Dauberman
203515,Christian Ditter
203517,Thurop Van Orman
203517,John Rice
203519,David Leitch
203521,Rodrigo Barriuso
203521,Sebastián Barriuso
203523,Alejandro Brugués
203523,Joe Dante
203525,Josh Helman
203527,Irving Pichel
203529,Allan Dwan
203531,Petr Nikolaev
203533,Eva Trobisch
203535,Lou Lombardo
203537,Marcos Schechtman
203539,Danny Mac
203539,Ian MacDougall
203541,Boopathy Pandian
203543,Priya
203545,Mario Camus
203547,Patrick Garland
203553,Olympia Stone
203555,David A. Prior
203557,Chris Foggin
203559,Nima Javidi
203561,Peter Parlow
203563,Anton Bilzho
203565,Jason Georgiades
203565,Jason Pine
203567,Mathieu Sapin
203569,Marina Kunarova
203571,Juan José Campanella
203573,Agustí Villaronga
203577,Yuli Raizman
203583,Basilio Martín Patino
203585,Todd L. Green
203587,Chus Gutiérrez
203589,Pedro Lazaga
203591,Ion Popescu-Gopo
203595,Tizuka Yamasaki
203597,George Marshall
203601,Mark Sandrich
203603,Janet Tobias
203603,Claus Wehlisch
203609,Shiraz Jafri
203615,Kiah Roache-Turner
203617,Mark Pirro
203621,Kim Tae-yong
203623,Kook-Hee Choi
203625,Ji-Yeong Hong
203627,Jo Ui-seok
203629,Vitaliy Lukin
203631,Hisayasu Satô
203635,Kartal Tibet
203639,Charles L. Draper
203643,Norman Earl Thomson
203645,Stephen Chow
203645,Herman Yau
203647,Joshua Logan
203649,Chris Robinson
203651,Don Metz
203653,Linda Di Franco
203655,Aleksandr Domogarov
203657,Bo Widerberg
203659,Jeff Houkal
203661,Dana Nechushtan
203667,Chuck Russell
203669,Fernando Coni Campos
203673,Rodrigo Felha
203675,Enzo Doria
203675,Luigi Russo
203677,Tony Newton
203681,Frederick Wiseman
203683,Martin Owen
203685,Bart Mastronardi
203685,Alan Rowe Kelly
203687,George Sherman
203691,Petra Costa
203693,Michal Aviad
203695,Choi Dong-hoon
203697,Amanda Sthers
203699,Mike Cuff
203699,Scott Windhauser
203701,Arnaud Larrieu
203701,Jean-Marie Larrieu
203703,Bruno Bozzetto
203705,Luis Ara
203707,Pascal Thomas
203709,Robert Pouret
203711,Abhishek Varman
203715,Jules Dassin
203717,Murdo MacLeod
203719,Michael Glover
203721,Christian Drew Sidaris
203725,Jeffrey Lau
203727,Peter Duffell
203733,Yukihiko Tsutsumi
203735,Masayuki Suzuki
203737,Luis Marquina
203739,Lizzie Borden
203739,Clara Law
203743,Josh Huffine
203743,Brendan Rudnicki
203745,Daniel Rezende
203747,Daishi Matsunaga
203749,Sebastián Borensztein
203757,Xiaoshuai Wang
203775,Jonas Mekas
203789,Vicente Aranda
203791,Xaver Böhm
203793,Sebastian Schipper
203797,Jon Hess
203799,Frédéric Petitjean
203801,Sofia Norlin
203803,Jesper Ganslandt
203805,Gabriel Mascaro
203811,Edward Montagne
203813,Yuri Kulakov
203813,Yuriy Batanin
203815,Evgeniy Abyzov
203817,Joe Mazzuca
203819,Boris Mitic
203821,Daniel Stine
203823,Kristina Grozeva
203823,Petar Valchanov
203825,Harvey Lowry
203827,Jason Charnick
203829,Dimitri Logothetis
203831,Landon Williams
203833,Daniel Tenenbaum
203835,G. John
203837,Charles Crichton
203839,Marcelo Piñeyro
203841,Cristina Jacob
203847,Madhu C. Narayanan
203849,Anuraj Manohar
203851,Jenuse Mohamed
203853,Ralph Thomas
203855,Sean Hanish
203857,William C. Thomas
203865,Ayaka Katô
203867,Ron Mann
203869,Aleksey Kozlov
203871,Richard W. Munchkin
203875,John Wesley Norton
203879,Jay Burleson
203882,Piotr Uzarowicz
203884,Peter Tewksbury
203886,David Allensworth
203886,Moniere
203888,David Burkman
203890,K.S. Ravikumar
203890,Rajesh M. Selva
203892,Jack Vacek
203894,James Algar
203896,Peter Luisi
203904,Gurinder Chadha
203906,L. Scott Castillo Jr.
203912,Thomas White
203912,Allan Zion
203914,Nae Caranfil
203916,Mircea Dragan
203926,Sungho Moon
203928,Andrew Slater
203930,Daphne Zuniga
203934,Zach Lipovsky
203934,Adam B. Stein
203940,James Franco
203942,Artyom Aksenenko
203944,Sitisiri Mongkolsiri
203946,Claire Burger
203948,Zoe Leigh Hopkins
203950,Rachel Boynton
203952,Artyom Aksenenko
203954,Ena Sendijarevic
203956,Derek Tsang
203958,Temel Gürsu
203960,Ray Enright
203962,Emily Ting
203964,Barry Mahon
203966,Thomas Sieben
203972,Daniel Arasanz
203974,Kitarô Kôsaka
203976,Andreas Marschall
203980,Fedor Popov
203982,Anurag Singh
203984,Igor Zaytsev
203986,Raphael Treza
203988,Arnaud Lemort
203990,A.K. Sajan
203992,Nadirsha
203994,Sameer Thahir
203996,Jijo Antony
203998,Sennan
204000,John Varghese
204002,Sachy
204004,Sathyan Anthikad
204006,Haneef Adeni
204008,Ranjan Pramod
204010,Basil Joseph
204012,Peter Liechti
204014,Ulli Lommel
204016,Ruy Guerra
204018,Joe Lynch
204020,Ruy Guerra
204022,Ruy Guerra
204022,Nelson Xavier
204026,Ernst Lubitsch
204028,Ernst Lubitsch
204030,Pippa Bianco
204032,Rebecca Addelman
204034,Vagif Mustafayev
204036,Ramiz Azizbayli
204040,Pooya Badkoobeh
204042,Jack Hill
204044,Jacen Tan
204050,Dean Peterson
204052,Arthur Robison
204054,Jay Summers
204056,Matt Aselton
204058,Erik Fleming
204060,Arthur Lubin
204062,Chee Keong Cheung
204068,Harvey Glazer
204068,Stuart Stone
204070,Eugene Kotlyarenko
204072,Miguel Faria Jr.
204074,Lee Han
204076,Göran Hugo Olsson
204078,Han Jae-rim
204080,Xiling Shen
204082,Chi-Lien Yu
204082,Kang Yu
204084,Hu Sang
204086,Tieli Xie
204090,Jin Xie
204092,Ping Wang
204094,Jiayi Wang
204096,Mori Masaki
204102,Bill Gunn
204104,R.S. Naidu
204106,Rafi Pitts
204110,Luis García Berlanga
204112,Wancang Bu
204114,André Cayatte
204120,Gail Willumsen
204122,Brad Garris
204126,Mitu Misra
204128,Mats Arehn
204130,Corey Pearson
204132,Peter Sullivan
204134,Steno
204142,José Alcala
204150,Harry A. Pollard
204152,Lorcan Finnegan
204154,Corey Allen
204156,Eva Ionesco
204158,Makoto Shinkai
204160,Jerry Hopper
204162,Linda Shayne
204164,Fyodor Otsep
204168,Mario Martone
204176,Ricky Hess
204176,Brandon Thaxton
204178,Walter Forde
204180,Adriana Maggs
204182,Ivan Zuccon
204184,Hanka Wlodarczyk
204186,Tomasz Sekielski
204188,Kelly Asbury
204190,István Szabó
204196,Salomé Breziner
204198,Tony West
204200,Vinod Kapri
204202,David Ryan Keith
204206,Marcin Borchardt
204208,Arild Andresen
204210,Marek Piwowski
204212,Lucio Castro
204214,Yann Gozlan
204216,Jean Yarbrough
204218,Boris Wexler
204222,Eli Pyke
204228,Paul Lynch
204230,Philipp Jedicke
204232,Alexis Thurn-Taxis
204234,Miles Doleac
204236,Louis J. Gasnier
204238,Alessandro Blasetti
204240,Jed Weintrob
204244,Joseph Kane
204246,Lynn Shelton
204248,Rogelio Salinas III
204250,Diastème
204254,John Landis
204256,Léonide Moguy
204258,Dick Ross
204260,Michael Caton-Jones
204262,Charles Band
204264,Steve Barron
204268,Adrian Grunberg
204272,Samvel Gasparov
204274,Lewis R. Foster
204276,Salvatore Piscicelli
204278,Justus Addiss
204282,Bob Byington
204284,Howard Heard
204288,John Reinhardt
204290,Lawrence L. Simeone
204296,Picha
204296,Boris Szulzinger
204298,Wyott Ordung
204300,Sadhvi Siddhali Shree
204302,Shelly Chopra Dhar
204308,Claudia Myers
204310,Saman Salur
204312,Harry Wootliff
204316,William K. Howard
204318,Jennifer Kent
204326,Paul Leder
204328,Bart Freundlich
204330,Kurt Voelker
204334,Christian Volckman
204338,Farzad Motamen
204340,Carlos Reygadas
204342,Sarah Kerruish
204342,Matt Maude
204344,Charles B. Unger
204346,Paul Grimault
204348,Fuchs Natalie
204350,Victress Hitchcock
204352,James Gray
204356,Roman Prygunov
204358,Terry O. Morse
204360,William K. Howard
204362,Ran Wang
204366,Mamoru Hosoda
204370,Karel Reisz
204372,Erik Balling
204374,Erik Balling
204376,Erik Balling
204378,Tom Hedegaard
204378,Morten Arnfred
204380,Erik Balling
204382,Erik Balling
204384,Erik Balling
204386,Erik Balling
204388,Tamara Kotevska
204388,Ljubomir Stefanov
204390,Jeffrey Johnson
204394,Maxim Pozdorovkin
204396,Maxime Matray
204396,Alexia Walther
204398,Abbas Fahdel
204400,Beniamino Barrese
204402,Aaron Schimberg
204404,Sheng Qiu
204406,Alejandro Fadel
204410,N. Maharajan
204420,Daniel Junge
204428,Herbert Kline
204430,Oskar Roehler
204432,Jean-Hugues Anglade
204438,Petter Næss
204440,Fabienne Godet
204442,Hiroshi Shidara
204444,Ivan Bolotnikov
204446,Matthew Ninaber
204448,Alexander Shebanow
204454,Iñaki Arteta
204456,Iñaki Arteta
204460,Carmine Cangialosi
204466,Mike Gray
204470,Jeremy Herrin
204472,Sophie Hyde
204474,Lila Avilés
204478,Jan Sverák
204482,Elena Martín
204488,C.J.
204490,John Grierson
204492,Adam Rifkin
204492,Scott Spiegel
204494,Ed Forsyth
204494,Don Shoemaker
204496,Guy Nattiv
204498,Tim Southam
204500,Jérémie Guez
204508,Alastair Orr
204510,Johnny Mitchell
204512,Chuck Morrongiello
204512,Karolina Morrongiello
204514,Miles Doleac
204516,Antonio Padovan
204518,Kartal Tibet
204520,Alfred Zeisler
204522,Sebastián Schindel
204524,Pema Tseden
204526,Juwan Chung
204530,Olivier Afonso
204532,Ara Paiaya
204534,Walid Mattar
204536,Léa Frédeval
204538,Raymond De Felitta
204540,Raymond Wood
204542,Andy Muschietti
204544,Alfonso Andrés Ayarza
204544,Javier Barajas
204546,Sam Newfield
204550,Scott Wheeler
204552,Antonella Sudasassi
204554,Paul Guilfoyle
204556,Cindy Chupack
204558,Gideon Raff
204560,Rafael Romero Marchent
204562,Chris Raney
204566,Ann Hui
204568,Ilan Duran Cohen
204570,Jean-Marc Moutout
204572,Dean Matthew Ronalds
204574,Denis Côté
204582,Anurag Basu
204584,Emilio Portes
204586,Jiri Sádek
204586,Matej Chlupacek
204588,Amir Shervan
204592,Michael Borowiec
204592,Sam Marine
204594,King Donovan
204598,Miguel Cohan
204600,Jean Yarbrough
204602,Zahir Omar
204604,Robert Fernandez
204606,Jamie Jones
204608,Alexandra Leclère
204610,Ayumu Watanabe
204612,Hakan Haksun
204616,John Clark
204618,Philippe Garrel
204624,Kôji Hashimoto
204626,Fred Gallo
204628,Thom Zimny
204630,Sara Seligman
204634,John Coats
204638,Vlad Yudin
204642,Claude Nuridsany
204642,Marie Pérennou
204644,Haneef Adeni
204646,Bo Widerberg
204650,Richard Gray
204652,Tunç Basaran
204654,Michael Matteo Rossi
204656,Shawn Ku
204658,Lloyd Corrigan
204660,George Popov
204660,Jonathan Russell
204670,Jaime Salvador
204672,William McGregor
204674,Shôgorô Nishimura
204682,Aaron Jay Rome
204684,Dejan Zecevic
204686,Joe Carnahan
204688,Andrea Di Stefano
204690,Ciarán Foy
204692,Vincenzo Natali
204694,Nick Bruno
204694,Troy Quane
204696,William Brent Bell
204698,Todd Phillips
204700,David M. Rosenthal
204702,Richard Linklater
204704,Matt Bettinelli-Olpin
204704,Tyler Gillett
204706,Marwan Hamed
204708,Ant Timpson
204710,Mike Ahern
204710,Enda Loughman
204712,Nick Broomfield
204714,Edward Montagne
204716,Matthew Butler-Hart
204718,Martin Gooch
204720,Diego Rocha
204724,Roy William Neill
204728,Mariano Ozores
204730,Caytha Jentis
204732,Rudolf Buitendach
204736,Julian Roffman
204740,Autumn McAlpin
204742,Gwen Wynne
204744,George Marshall
204746,Douglas Schulze
204750,Jason Winer
204752,D. Ross Lederman
204754,Hiroshi Shimizu
204756,Jean Becker
204760,Yves Simoneau
204762,André Ducharme
204762,Guy A. Lepage
204764,Otis Garrett
204770,Michael Bayouth
204772,Martin R. Smith
204774,Steven 'Prozak' Shippy
204776,Steven 'Prozak' Shippy
204778,Steven 'Prozak' Shippy
204786,Nicolás Pacheco
204788,Seth Green
204792,Stan Winston
204794,David B. Craig
204794,Kirk Loudon
204796,Paul Sloane
204798,Jack Hively
204806,Renzo Martinelli
204810,Keitarô Motonaga
204812,Keitarô Motonaga
204814,Keitarô Motonaga
204818,Keitarô Motonaga
204822,Takayuki Hirao
204824,Frank Tashlin
204826,Andrea Berloff
204830,F.J. Ossang
204834,Kriv Stenders
204836,Simon Curtis
204840,Yuval Adler
204844,Dom Lenoir
204846,José Luis Sáenz de Heredia
204848,Elliot Diviney
204850,Matteo Gagliardi
204856,Noël Mitrani
204862,John Guillermin
204864,Hubert Cornfield
204866,Choi Jin-sung
204868,Casey Affleck
204870,K. Ryan Jones
204870,Ryan Jones
204872,Robi Michael
204878,Craig Brewer
204882,Fritz Wendhausen
204890,Anthony Waller
204890,Toshi Hoo
204892,Jacques-Yves Cousteau
204896,Igor Kopylov
204898,Sarik Andreasyan
204898,Roman Samgin
204900,Yuriy Moroz
204902,Dmitriy Fiks
204904,Dmitriy Fiks
204908,Dmitriy Fiks
204910,Dmitriy Fiks
204912,Georgi Yungvald-Khilkevich
204914,Alberto Gorritiberea
204918,Dmitriy Grachev
